Single_Tag,Dataset,Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count,Source_Configuration,Fusion_Level,Method,USE_SMOTE_BOOL,Selected_SMOTE_Condition,Pair_Tag,Dataset_A,Dataset_B,Triple_Tag,Dataset_C,Quad_Tag,Dataset_D,All5_Tag,Dataset_E
,,GradientBoosting,0.7560912698412698,0.1077224476344824,0.7179365079365079,,,0.8262035352300785,0.1202072643641984,0.8035949590134506,0.6359383753501401,0.119092711842158,0.6283185840707964,0.6609126984126984,0.112434998438083,0.6253968253968254,0.7102777777777777,0.1902272844601594,0.6721311475409836,0.6763492063492064,0.1604811359984028,0.6507936507936508,0.6653374890216995,0.1213236066481312,0.6612903225806451,0.6454761904761905,0.2162324272282814,0.6,,,,,5.6,5.6,3.2,4,4.0,12,,,,,,,,,,,,,,,,,,,,,,,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,22,3,1.2727272727272727,ADC–Post1–T2,Triple,mRMR → EN,False,No SMOTE,,ADC,Post1,ADC_Post1_T2,T2,,,,
,,LogisticRegression,0.753968253968254,0.1581455504184609,0.7653968253968254,,,0.8279338086574111,0.1453784032873165,0.8359820539337195,0.695420168067227,0.0975988871152025,0.6902654867256637,0.7080952380952382,0.0936933586347237,0.6953968253968255,0.7508974358974358,0.1342716000887792,0.7592592592592593,0.6633333333333333,0.2067861064654985,0.6507936507936508,0.6894811156271257,0.1430209733384742,0.7008547008547008,0.7528571428571429,0.0593693233352712,0.74,,,,,5.6,5.6,1.4966629547095764,4,6.0,8,,,,,,,,,,,,,,,,,,,,,,,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,19,3,1.4736842105263157,ADC–Post1–T2,Triple,EN → mRMR,True,SMOTE,,ADC,Post1,ADC_Post1_T2,T2,,,,
,,SVM_RBF,0.7481746031746032,0.0983780020762619,0.7298412698412697,,,0.8172677876914202,0.1344893356449712,0.7961348556736856,0.7082773109243696,0.1104802919392522,0.6991150442477876,0.7273412698412699,0.0990122227656347,0.7012698412698413,0.7921428571428571,0.1776190476190476,0.7543859649122807,0.7106349206349206,0.1535845324789578,0.6825396825396826,0.7228597285067873,0.114507894139548,0.7166666666666667,0.7440476190476191,0.1940147503567939,0.72,,,,,5.6,5.6,3.2,4,4.0,12,,,,,,,,,,,,,,,,,,,,,,,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,22,3,1.2727272727272727,ADC–Post1–T2,Triple,mRMR → EN,True,SMOTE,,ADC,Post1,ADC_Post1_T2,T2,,,,
,,KNN,0.7320833333333333,0.0622533429624668,0.7323809523809524,,,0.7645749969558018,0.0809434241417786,0.7435797857950085,0.7130812324929972,0.0566664382011176,0.7079646017699115,0.6836111111111111,0.0622011119842207,0.6926984126984127,0.7031493506493506,0.0799598007873104,0.7027027027027027,0.8179365079365081,0.0616878576896958,0.8253968253968254,0.7540350877192983,0.0642608373505189,0.7591240875912408,0.5492857142857143,0.1490514224373999,0.56,,,,,11.6,11.6,4.6303347611160905,4,12.0,18,,,,,,,,,,,,,,,,,,,,,,,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,39,4,1.4871794871794872,ADC–Post1–T2,Triple,Corr. → mRMR,False,No SMOTE,,ADC,Post1,ADC_Post1_T2,T2,,,,
,,ExtraTrees,0.7224999999999999,0.0842737563633532,0.7079365079365079,,,0.7568002075463391,0.1238277034746912,0.7338422648349625,0.6834173669467786,0.081746975045762,0.672566371681416,0.6967063492063492,0.0691100338229283,0.6753968253968254,0.7560497835497835,0.1062203519122421,0.7321428571428571,0.6784126984126985,0.1451928978160284,0.6507936507936508,0.6981070653484446,0.077541844088375,0.6890756302521008,0.715,0.1329578045011942,0.7,,,,,11.6,11.6,4.6303347611160905,4,12.0,18,,,,,,,,,,,,,,,,,,,,,,,corr_mrmr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,39,4,1.4871794871794872,ADC–Post1–T2,Triple,Corr. → mRMR,True,SMOTE,,ADC,Post1,ADC_Post1_T2,T2,,,,
,,LogisticRegression,0.7928289387380296,0.0498377588896502,0.7215625,,,0.8314428279565702,0.0804206545562742,0.776875828736354,0.6773212294951426,0.0623887980044837,0.6754385964912281,0.7138583200425306,0.0440818296732024,0.6825,0.7783272283272283,0.1573543739763317,0.7547169811320755,0.6587772461456672,0.1614115411900353,0.625,0.6825108225108225,0.0600129293990735,0.6837606837606838,0.7689393939393939,0.1781511517621946,0.74,,,,,14.4,14.4,4.8,6,18.0,18,,,,,,,,,,,,,,,,,,,,,,,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,53,4,1.3584905660377358,ADC–Post2–Pre,Triple,mRMR → EN,True,SMOTE,,ADC,Post2,ADC_Post2_Pre,Pre,,,,
,,LogisticRegression,0.7896945646945647,0.0516793920883649,0.7165624999999999,,,0.8275908672238044,0.0819674437776982,0.765348575060879,0.6682303204042335,0.0575737056158401,0.6666666666666666,0.7055249867091973,0.0466280999832297,0.6725,0.7616605616605616,0.1637551558419926,0.7407407407407407,0.6587772461456672,0.1614115411900353,0.625,0.6754932786511734,0.0634106418470712,0.6779661016949152,0.7522727272727272,0.1752212297036035,0.72,,,,,14.4,14.4,4.8,6,18.0,18,,,,,,,,,,,,,,,,,,,,,,,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,53,4,1.3584905660377358,ADC–Post2–Pre,Triple,mRMR → EN,False,No SMOTE,,ADC,Post2,ADC_Post2_Pre,Pre,,,,
,,SVM_RBF,0.7859612760091229,0.1018489245030147,0.7325,,,0.8372627570419109,0.120949802913285,0.8011275903246523,0.6500485022224153,0.0909679777804727,0.6491228070175439,0.6700377838535733,0.0891965075028171,0.6459375,0.6961771561771563,0.1555696076901522,0.6935483870967742,0.6981924508240297,0.1735851379221647,0.671875,0.6761904761904762,0.1071163988495428,0.6825396825396826,0.6418831168831169,0.147012725691822,0.62,,,,,10.4,10.4,5.571355310873647,4,8.0,18,,,,,,,,,,,,,,,,,,,,,,,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,29,5,1.793103448275862,ADC–Post2–Pre,Triple,EN → mRMR,True,SMOTE,,ADC,Post2,ADC_Post2_Pre,Pre,,,,
,,ExtraTrees,0.7788934572427395,0.1175310297105237,0.7071875,,,0.8408960819280065,0.1177185682085393,0.7970479690566765,0.6727591249330379,0.1037855772975729,0.6666666666666666,0.6845872256398572,0.0944954947349133,0.6725,0.7341847041847043,0.1007189826731803,0.7407407407407407,0.6522913343965975,0.2035623325108526,0.625,0.6715917671416392,0.1288879662871251,0.6779661016949152,0.7168831168831169,0.1174840253187368,0.72,,,,,10.4,10.4,5.571355310873647,4,8.0,18,,,,,,,,,,,,,,,,,,,,,,,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,29,5,1.793103448275862,ADC–Post2–Pre,Triple,EN → mRMR,False,No SMOTE,,ADC,Post2,ADC_Post2_Pre,Pre,,,,
,,ExtraTrees,0.7091610914338187,0.1257999333807151,0.5925000000000001,,,0.7867957078435247,0.1245790651731143,0.7253284682772752,0.5835309617918314,0.1163988186965421,0.5789473684210527,0.6141799574694311,0.1217410207262004,0.5856250000000001,0.6862515262515263,0.1939349967807531,0.6538461538461539,0.573056884635832,0.210354723082893,0.53125,0.5860076277650649,0.1277670106822226,0.5862068965517241,0.6553030303030304,0.2250395333088888,0.64,,,,,11.2,11.2,5.1536394906900505,4,14.0,16,,,,,,,,,,,,,,,,,,,,,,,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post2_Pre/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,43,4,1.302325581395349,ADC–Post2–Pre,Triple,Corr. → mRMR,False,No SMOTE,,ADC,Post2,ADC_Post2_Pre,Pre,,,,
,,ExtraTrees,0.6584897160256011,0.0989926676014999,0.56625,,,0.7598029933643975,0.1020004146439967,0.6797348124872228,0.5664900317074231,0.0968368683822198,0.5614035087719298,0.5931842864737601,0.0750821107871761,0.5678125,0.651010101010101,0.1243327256628273,0.6346153846153846,0.5548750664540137,0.199908916133592,0.515625,0.5688547008547008,0.1052440970550622,0.5689655172413793,0.6314935064935064,0.1624105175622519,0.62,,,,,11.2,11.2,5.1536394906900505,4,14.0,16,,,,,,,,,,,,,,,,,,,,,,,corr_mrmr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post2_Pre/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,43,4,1.302325581395349,ADC–Post2–Pre,Triple,Corr. → mRMR,True,SMOTE,,ADC,Post2,ADC_Post2_Pre,Pre,,,,
,,SVM_Linear,0.8337354750512646,0.0452854522460405,0.755625,,,0.8660563562242178,0.0814764513749862,0.8128113100505047,0.7329829590699155,0.0842279396063848,0.7280701754385965,0.7390928077770182,0.0411659323015979,0.7184375000000001,0.7460943803358664,0.0916948871023473,0.7391304347826086,0.832514619883041,0.1944722224365432,0.796875,0.7625132811745388,0.0836833462581725,0.7669172932330827,0.6456709956709956,0.1508606767779624,0.64,,,,,10.4,10.4,4.2708313008125245,4,10.0,16,,,,,,,,,,,,,,,,,,,,,,,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,31,5,1.6774193548387095,ADC–Post2–T2,Triple,EN → mRMR,False,No SMOTE,,ADC,Post2,ADC_Post2_T2,T2,,,,
,,SVM_RBF,0.8315906271647899,0.0261094587706409,0.7512500000000001,,,0.8748819478123838,0.0349039582378958,0.8179233873639247,0.6870578696665653,0.068293664684213,0.6842105263157895,0.6999261411103517,0.0321952411766471,0.6815625000000001,0.7329761904761904,0.1140744575240681,0.7258064516129032,0.7276661350345561,0.1972650804446976,0.703125,0.7025035139706457,0.0925227755489223,0.7142857142857143,0.6721861471861472,0.14704618377075,0.66,,,,,10.4,10.4,4.2708313008125245,4,10.0,16,,,,,,,,,,,,,,,,,,,,,,,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,31,5,1.6774193548387095,ADC–Post2–T2,Triple,EN → mRMR,True,SMOTE,,ADC,Post2,ADC_Post2_T2,T2,,,,
,,LogisticRegression,0.7454970184874491,0.0642667015419769,0.6896875,,,0.8072871254937825,0.0948041440771956,0.7403624415696097,0.662231970927623,0.0645687995819173,0.6578947368421053,0.6962466772993089,0.0403318493477081,0.6646875,0.7558441558441559,0.1354415329133399,0.7358490566037735,0.6500691121743752,0.1504262405276037,0.609375,0.6712202729044834,0.052656318782937,0.6666666666666666,0.7424242424242424,0.1489941790174487,0.72,,,,,13.2,13.2,2.993325909419153,10,14.0,18,,,,,,,,,,,,,,,,,,,,,,,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,54,3,1.2222222222222223,ADC–Post2–T2,Triple,mRMR → EN,False,No SMOTE,,ADC,Post2,ADC_Post2_T2,T2,,,,
,,LogisticRegression,0.7385543634108227,0.0737015232007145,0.6896875,,,0.8029564521658792,0.0970301982364038,0.744059081639758,0.6531410618367139,0.0643707656204554,0.6491228070175439,0.6845800106326422,0.0497233735325427,0.6590625,0.7535714285714287,0.1375069571523787,0.74,0.6100691121743753,0.1582200455480231,0.578125,0.6489980506822611,0.0703589301311789,0.6491228070175439,0.759090909090909,0.14417046842867,0.74,,,,,13.2,13.2,2.993325909419153,10,14.0,18,,,,,,,,,,,,,,,,,,,,,,,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,54,3,1.2222222222222223,ADC–Post2–T2,Triple,mRMR → EN,True,SMOTE,,ADC,Post2,ADC_Post2_T2,T2,,,,
,,ExtraTrees,0.6787903643406035,0.0894096422472303,0.5765625,,,0.7873229403471698,0.0925149719487011,0.7160845604957033,0.5483835005574136,0.0992766368548692,0.543859649122807,0.5763987620566569,0.0810777391918678,0.5478125,0.6248717948717949,0.1575152226449606,0.6111111111111112,0.5487931951089846,0.1885330826714611,0.515625,0.5528571428571428,0.1316595623675386,0.559322033898305,0.6040043290043291,0.1400728940922428,0.58,,,,,12.8,12.8,4.1182520563948,6,12.0,18,,,,,,,,,,,,,,,,,,,,,,,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post2_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,48,3,1.3333333333333333,ADC–Post2–T2,Triple,Corr. → mRMR,False,No SMOTE,,ADC,Post2,ADC_Post2_T2,T2,,,,
,,ExtraTrees,0.6587988681529351,0.1168934371433368,0.5759375,,,0.7766337768983517,0.108333828600792,0.7119021373683159,0.5582649234823147,0.1059228078081246,0.5526315789473685,0.5947826004404952,0.0866825546826958,0.555625,0.643073593073593,0.1415895487221446,0.6181818181818182,0.5825305688463583,0.212619980448356,0.53125,0.5722468835512313,0.1231594174794673,0.5714285714285714,0.607034632034632,0.1492872693172303,0.58,,,,,12.8,12.8,4.1182520563948,6,12.0,18,,,,,,,,,,,,,,,,,,,,,,,corr_mrmr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post2_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,48,3,1.3333333333333333,ADC–Post2–T2,Triple,Corr. → mRMR,True,SMOTE,,ADC,Post2,ADC_Post2_T2,T2,,,,
,,LightGBM,0.7671242500189869,0.1146206119921728,0.72,,,0.8015369954572993,0.0998031560658977,0.7783227859224924,0.6517048169222083,0.0610924896206281,0.6491228070175439,0.6676892990050886,0.0690518001822432,0.6481250000000001,0.7018181818181819,0.1104360320255293,0.7,0.6866772993088783,0.1406589404993958,0.65625,0.6773593073593073,0.0548766144549772,0.6774193548387096,0.6487012987012987,0.1185815354728005,0.64,,,,,13.2,13.2,5.1536394906900505,6,16.0,18,,,,,,,,,,,,,,,,,,,,,,,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,35,4,1.8857142857142857,ADC–Pre–T2,Triple,EN → mRMR,True,SMOTE,,ADC,Pre,ADC_Pre_T2,T2,,,,
,,XGBoost,0.7624075454936698,0.1152148437171988,0.665625,,,0.8213414604480235,0.0832156537148026,0.7181131578024202,0.5916561699170394,0.0809017722831249,0.5877192982456141,0.6198902559428875,0.0827895072021257,0.5825,0.6549131424131425,0.1201341758582944,0.6349206349206349,0.6789580010632642,0.1947758736043282,0.625,0.6340992340992341,0.0691039158726739,0.6299212598425197,0.5608225108225108,0.164069264069264,0.54,,,,,13.2,13.2,5.1536394906900505,6,16.0,18,,,,,,,,,,,,,,,,,,,,,,,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,35,4,1.8857142857142857,ADC–Pre–T2,Triple,EN → mRMR,False,No SMOTE,,ADC,Pre,ADC_Pre_T2,T2,,,,
,,XGBoost,0.7343729732964184,0.0778942388490436,0.6528125,,,0.8109217320899136,0.0658545728842707,0.729139911984668,0.5924394446133576,0.0924624941985771,0.5877192982456141,0.6217124250018986,0.0714712251024084,0.5825,0.6526917526917526,0.143510422157772,0.6349206349206349,0.6742690058479532,0.2494383417553856,0.625,0.6212575031165736,0.1261840518259664,0.6299212598425197,0.5691558441558442,0.1660472269120687,0.54,,,,,13.6,13.6,4.079215610874227,8,14.0,18,,,,,,,,,,,,,,,,,,,,,,,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Pre_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,52,3,1.3076923076923077,ADC–Pre–T2,Triple,mRMR → EN,True,SMOTE,,ADC,Pre,ADC_Pre_T2,T2,,,,
,,LogisticRegression,0.7133166133883837,0.0668063267231617,0.6737500000000001,,,0.7729798906380031,0.0885080961556389,0.7034032425936037,0.5989532206923511,0.0630529033355354,0.5964912280701754,0.6405648591174907,0.0626925910296163,0.6078125,0.7207251082251082,0.1703623058336691,0.6875,0.5500691121743754,0.2048785240269874,0.515625,0.5812075941487705,0.0946675705516824,0.5892857142857143,0.7310606060606061,0.2156630708928252,0.7,,,,,13.6,13.6,4.079215610874227,8,14.0,18,,,,,,,,,,,,,,,,,,,,,,,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Pre_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,52,3,1.3076923076923077,ADC–Pre–T2,Triple,mRMR → EN,False,No SMOTE,,ADC,Pre,ADC_Pre_T2,T2,,,,
,,LightGBM,0.6934676337307917,0.0982448501312553,0.6050000000000001,,,0.7484258155634047,0.1440151298152677,0.6916361021799446,0.5628646715603237,0.0716654098059602,0.5614035087719298,0.5919755828966355,0.0651715275008156,0.5634375,0.6381652661064425,0.1681794676563688,0.625,0.5769165337586389,0.2193717001012575,0.546875,0.5698326301906864,0.1240624135758794,0.5833333333333334,0.607034632034632,0.1973660443107221,0.58,,,,,15.6,15.6,2.33238075793812,12,16.0,18,,,,,,,,,,,,,,,,,,,,,,,corr_mrmr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Pre_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,61,4,1.278688524590164,ADC–Pre–T2,Triple,Corr. → mRMR,True,SMOTE,,ADC,Pre,ADC_Pre_T2,T2,,,,
,,XGBoost,0.6766945025557466,0.0715799983962585,0.5846875,,,0.7389574436668807,0.0845146892968132,0.6594849846354881,0.5828779915736437,0.0869152189052357,0.5789473684210527,0.6149700007594744,0.0579195180424887,0.568125,0.6476190476190476,0.1358604058827343,0.6176470588235294,0.716087187666135,0.2176386327002086,0.65625,0.6351618037135279,0.1014924874231685,0.6363636363636364,0.5138528138528138,0.1919443614217383,0.48,,,,,15.6,15.6,2.33238075793812,12,16.0,18,,,,,,,,,,,,,,,,,,,,,,,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Pre_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,61,4,1.278688524590164,ADC–Pre–T2,Triple,Corr. → mRMR,False,No SMOTE,,ADC,Pre,ADC_Pre_T2,T2,,,,
,,SVM_Linear,0.7531372549019608,0.1257709957510366,0.7145432692307693,,,0.8165204529848851,0.0611568045616307,0.7934181365468993,0.6912870901191257,0.0471767186742901,0.6810344827586207,0.6972222222222222,0.0373021715941425,0.6856971153846154,0.753030303030303,0.1652557358113452,0.7454545454545455,0.6333333333333333,0.1369183549027144,0.640625,0.6635341669824427,0.0666077835247957,0.6890756302521008,0.7611111111111111,0.1586984095231744,0.7307692307692307,,,,,11.6,11.6,5.571355310873648,4,14.0,18,,,,,,,,,,,,,,,,,,,,,,,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/Post1_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,47,4,1.2340425531914894,Post1–Post2–Pre,Triple,mRMR → EN,True,SMOTE,,Post1,Post2,Post1_Post2_Pre,Pre,,,,
,,SVM_Linear,0.7278384687208217,0.1234733745282738,0.6778846153846153,,,0.8021005943898049,0.0549820897831828,0.7613779403346561,0.621042373767624,0.0555510022658552,0.6206896551724138,0.6405345471521942,0.0804354890803086,0.6129807692307692,0.6244285714285713,0.1139785156984259,0.6470588235294118,0.7235294117647058,0.2084711193725806,0.6875,0.6415565796210958,0.0799468074637197,0.6666666666666666,0.5575396825396826,0.1070399270429287,0.5384615384615384,,,,,11.6,11.6,5.571355310873648,4,14.0,18,,,,,,,,,,,,,,,,,,,,,,,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/Post1_Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,47,4,1.2340425531914894,Post1–Post2–Pre,Triple,mRMR → EN,False,No SMOTE,,Post1,Post2,Post1_Post2_Pre,Pre,,,,
,,ExtraTrees,0.6974509803921569,0.0704356860453774,0.6470853365384616,,,0.780300625296463,0.0560010824858877,0.7510668479945075,0.5884458515159293,0.0821619578944555,0.5948275862068966,0.6208823529411764,0.0891917658085266,0.5877403846153846,0.6638461538461539,0.2219517749445855,0.6268656716417911,0.691764705882353,0.2050436699203232,0.65625,0.6139063875905981,0.0813004465872198,0.6412213740458015,0.55,0.2666666666666666,0.5192307692307693,,,,,10.4,10.4,5.4258639865002145,4,12.0,16,,,,,,,,,,,,,,,,,,,,,,,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,33,4,1.5757575757575757,Post1–Post2–Pre,Triple,EN → mRMR,True,SMOTE,,Post1,Post2,Post1_Post2_Pre,Pre,,,,
